nombre_obra,arquitecto,año_construccion,latitud,longitud,importancia,id,añadido_por,categoria,visitable,foto_url,enlace_url,estado_acceso
"Biblioteca Nacional de Francia, París",Dominique Perrault Architecture,1989 - 1995,48.833422,2.376013,1,AV896,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/biblioteca-nacional-de-francia,exterior_visible
"Velódromo y piscina olímpicos, Berlín",Dominique Perrault Architecture,1992 - 1999,52.530693,13.450989,1,AV897,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/velodromo-y-piscina-olimpicos,exterior_visible
"Tribunal Europeo de Justicia, Luxemburgo",Dominique Perrault Architecture,1996 - 2008,49.621868,6.143783,1,AV898,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/tribunal-europeo-de-justicia,exterior_visible
"Fábrica Aplix, Le Cellier-sur-Loire",Dominique Perrault Architecture,1997 - 1999,47.318276,-1.383511,1,AV899,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/fabrica-aplix,exterior_visible
"Mediateca Lucie-Aubrac, Vénissieux",Dominique Perrault Architecture,1997 - 2001,45.695985,4.884748,1,AV900,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/mediateca-lucie-aubrac,exterior_visible
"Hotel ME, Poblenou, Barcelona","Dominique Perrault Architecture, AIA Activitats Arquitectòniques",1999 - 2008,41.406289,2.201224,1,AV901,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/hotel-me-en-poblenou,exterior_visible
"Universidad Femenina Ewha, Seúl",Dominique Perrault Architecture,2004 - 2008,37.561134,126.946303,1,AV902,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/universidad-femenina-ewha,exterior_visible
"Hotel NH Fiera, Milán",Dominique Perrault Architecture,2006 - 2009,45.517465,9.076221,1,AV903,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/hotel-nh-fiera,exterior_visible
"Torres de Donau-City, Viena",Dominique Perrault Architecture,2004 - 2016,48.231944,16.412778,1,AV904,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/torres-de-donau-city,exterior_visible
"Pabellón de acceso a la Fageda den Jordà, Olot",RCR Arquitectes,1993 - 1994,42.15357,2.517722,1,AV905,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/pabellon-de-acceso-a-la-fageda-den-jorda,exterior_visible
"Centro cultural, Riudaura",RCR Arquitectes,1994 - 1999,42.188311,2.408838,1,AV906,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/centro-cultural-en-riudaura,exterior_visible
"Pabellón de baño, Olot",RCR Arquitectes,1995 - 1998,42.174767,2.469645,1,AV907,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/pabellon-de-bano-en-olot,exterior_visible
"Instituto de secundaria Vilartagues, Sant Feliu de Guíxols",RCR Arquitectes,1995 - 1999,41.794789,3.023416,1,AV908,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/instituto-de-secundaria-vilartagues,exterior_visible
"Facultad de Ciencias Jurídicas, Gerona",RCR Arquitectes,1995 - 1999,41.962006,2.829712,1,AV909,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/facultad-de-ciencias-juridicas,exterior_visible
"Parque de Piedra Tosca, Les Preses",RCR Arquitectes,1998 - 2004,42.164076,2.460946,1,AV910,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/parque-de-piedra-tosca,exterior_visible
"Parque de La Arboleda, Begur",RCR Arquitectes,1998 - 2005,41.954074,3.203445,1,AV911,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/parque-de-la-arboleda,exterior_visible
"Restaurante Les Cols, Olot",RCR Arquitectes,2001 - 2002,42.194463,2.501052,1,AV912,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/restaurante-les-cols,exterior_visible
"Pabellones en el restaurante Les Cols, Olot",RCR Arquitectes,2002 - 2005,42.194463,2.501052,1,AV913,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/pabellones-en-el-restaurante-les-cols,exterior_visible
"Guardería El Petit Comte, Besalú (en proyecto)",RCR Arquitectes,2005,42.197598,2.694471,1,AV914,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/guarderia-el-petit-comte-en-proyecto,exterior_visible
"Crematorio de Hofheide, Hofheide (en proyecto)",RCR Arquitectes,2006,50.959774,4.840788,1,AV915,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/crematorio-de-hofheide-en-proyecto,exterior_visible
"Museo Soulages, Rodez (en proyecto)",RCR Arquitectes,2008,44.352221,2.567664,1,AV916,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/museo-soulages-en-proyecto,exterior_visible
"Centro de arte La Cuisine, Nègrepelisse (en proyecto)",RCR Arquitectes,2009,44.076855,1.523268,1,AV917,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/centro-de-arte-la-cuisine-en-proyecto,exterior_visible
Nuevo Museo en la Acrópolis,Bernard Tschumi,,37.96845,23.728482,1,AV918,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/nuevo-museo-en-la-acropolis,exterior_visible
"MAXXI, Museo de las Artes del siglo XXI","ZHA - Zaha Hadid Architects, Patrik Schumacher",2009,41.92845,12.466804,1,AV919,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/maxxi-museo-de-las-artes-del-siglo-xxi,exterior_visible
"Punta della Dogana, Venecia",Tadao Ando,2006 - 2009,45.430762,12.336109,1,AV920,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/punta-della-dogana,exterior_visible
Museo Brandhorst en Múnich (en proyecto),Sauerbruch Hutton,2002,48.14814,11.574205,1,AV921,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/museo-brandhorst,exterior_visible
Museo Suizo del Transporte,Gigon Guyer Architects,,47.052915,8.336387,1,AV922,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/museo-suizo-del-transporte,exterior_visible
Centro Pompidou Metz,Shigeru Ban,,49.108228,6.181631,1,AV923,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/centro-pompidou-metz-2,exterior_visible
"Museo del Faro de Santa Marta, Cascais",Aires Mateus,2003 - 2007,38.690884,-9.421391,1,AV924,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/museo-del-faro,exterior_visible
Centro Knut Hamsun,Steven Holl,,68.082083,15.64042,1,AV925,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/centro-knut-hamsun,exterior_visible
Ampliación del Art Institute,Renzo Piano Building Workshop,,41.880709,-87.621929,1,AV926,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/ampliacion-del-art-institute,exterior_visible
"Museo de Anchorage, Anchorage",David Chipperfield Architects,,61.216093,-149.885669,1,AV927,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/museo-de-anchorage,exterior_visible
Museo de Historia en Ningbo,Amateur Architecture Studio,,29.814388,121.54548,1,AV928,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/museo-de-historia-en-ningbo,exterior_visible
Plataforma de observación en Tirol,Astearchitecture,,46.977005,11.109689,1,AV929,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/plataforma-de-observacion-en-tirol,exterior_visible
Torre-mirador en Reusel,"Maud Nieraeth-van Banning, Bram Hurkens, Ateliereen Architecten",,51.340255,5.179467,1,AV930,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/torre-mirador-en-reusel,exterior_visible
Mirador en Brandeburgo,"Stefan Giers, Architektur & Landschaft",,51.527249,14.098919,1,AV931,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/mirador-en-brandeburgo,exterior_visible
Área de descanso en Torvdalshalsen,70°N arkitektur,,68.263006,13.82638,1,AV932,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/area-de-descanso-en-torvdalshalsen,exterior_visible
Microcostas en Vinarós,Vicente Guallart,,40.459558,0.465666,1,AV933,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/microcostas-en-vinaros,exterior_visible
Orfanato Soe Ker Tie,"Pasi Aalto, TYIN Tegnestue",,17.737911,97.875333,1,AV934,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/orfanato-soe-ker-tie,exterior_visible
Aula infantil en Trondheim,Haugen/Zohar Arkitekter (HZA),,63.397063,10.362515,1,AV935,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/aula-infantil-en-trondheim,exterior_visible
Escuela Puente,Sin arquitecto,,24.46043,117.398537,1,AV936,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/escuela-puente,exterior_visible
Biblioteca al aire libre,KARO* architekten,,52.074569,11.668769,1,AV937,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/biblioteca-al-aire-libre,exterior_visible
Capilla de Santa Columbina,Luis Ferreira Rodrigues,,41.809629,-6.696296,1,AV938,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/capilla-de-santa-columbina,exterior_visible
Capilla de San Benedicto,"Stefanie Seeholzer, Peter Kunze, Kunze Seeholzer",,47.848572,12.067328,1,AV939,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/capilla-de-san-benedicto,exterior_visible
Capilla móvil,"Granger Moorhead, Robert Moorhead, Moorhead & Moorhead",,49.455996,9.318074,1,AV940,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/capilla-movil,exterior_visible
Pósito en Huescar,Antonio Jiménez Torrecillas,,37.809229,-2.537771,1,AV941,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/posito-en-huescar,exterior_visible
Galería de Arte Circa,studioMAS Architecture & Urban Design,,-26.143512,28.036176,1,AV942,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/galeria-de-arte-circa,exterior_visible
Monumento a un árbol,"Brian Hooper, m3architecture",,-23.552386,145.289751,1,AV943,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/monumento-a-un-arbol,exterior_visible
"Intercambiador, Darmstadt","Thilo Höhne, Karim Scharabi, Philipp Schiffer, Jochen Schuh, Markus Schwieger, Oliver Witan, Netzwerk Architekten",,49.872384,8.631728,1,AV944,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/intercambiador-darmstadt,exterior_visible
Aparcamiento en Linz,Form Art,,48.240195,14.19296,1,AV945,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/aparcamiento-en-linz-1,exterior_visible
"Embarcadero, Fussach","Carlo Baumschlager, Dietmar Eberle, Baumschlager Eberle Architekten",,47.489379,9.66233,1,AV946,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/embarcadero-en-fussach,exterior_visible
Parada de tranvía en Alicante,"Andrés Silanes, Fernando Valderrama, Carlos Bañon, Subarquitectura",,38.364603,-0.432238,1,AV947,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/parada-de-tranvia-en-alicante,exterior_visible
Aparcamiento para bicicletas en Zúrich,"Martin Reusser, Markus Müller, Boris Egli, L3P Architekten",,47.494778,8.500254,1,AV948,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/aparcamiento-para-bicicletas-en-zurich,exterior_visible
Pabellón de madera,"Takaharu Tezuka, Yui Tezuka, Tezuka Architects",,35.245692,139.051135,1,AV949,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/pabellon-de-madera,exterior_visible
Taller Bardill,Valerio Olgiati,,46.716219,9.459627,1,AV950,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/taller-bardill,exterior_visible
Refugio en Monte Rosa,"Valentin Bearth, Andrea Deplazes, Bearth & Deplazes, ETH Zürich",,45.956904,7.814548,1,AV951,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/refugio-en-monte-rosa,exterior_visible
Campamento de verano,Julien Boidot,,47.667071,0.31145,1,AV952,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/campamento-de-verano-1,exterior_visible
Piscina pública en Granada,"Diego Jiménez López, Juana Sánchez Gómez, DJ arquitectura",,36.772914,-3.56448,1,AV953,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/piscina-publica-en-granada,exterior_visible
Aviario,"Laurent Ammeter, Adrien Besson, Tarramo Broennimann, Group 8",,46.198428,6.123178,1,AV954,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/aviario,exterior_visible
Restaurante en Warkworth,Pacific Environments Architects,,-36.450337,174.652028,1,AV955,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/restaurante-en-warkworth,exterior_visible
Plataforma de baño,White Arkitekter,,55.645453,12.649545,1,AV956,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/plataforma-de-bano,exterior_visible
Quiosco en Staufensee,"Judith Wellmann, Martin Ladinger, wellmann ladinger",,47.3784,9.776617,1,AV957,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/quiosco-en-staufensee,exterior_visible
Tienda Freitag,"Annette Spillmann, Harald Echsle, Spillmann Echsle Architekten",,47.385671,8.519452,1,AV958,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/tienda-freitag,exterior_visible
Quiosco de comida rápida,topos-architecture,,47.270694,-2.209542,1,AV959,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/quiosco-de-comida-rapida,exterior_visible
"Museo Provincial, Zamora",Mansilla + Tuñón,1992 - 1996,41.500974,-5.747889,1,AV960,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/museo-provincial-de-zamora,exterior_visible
"Centro de Natación, San Fernando de Henares",Mansilla + Tuñón,1994 - 1998,40.430998,-3.523722,1,AV961,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/centro-de-natacion-en-san-fernando-de-henares,exterior_visible
"Museo de Bellas Artes, Castellón",Mansilla + Tuñón,1997 - 2000,39.982464,-0.030261,1,AV962,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/museo-de-bellas-artes-de-castellon,exterior_visible
"Sede del Ayuntamiento, Lalín (en proyecto)",Mansilla + Tuñón,2004,42.660563,-8.116567,1,AV963,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/sede-del-ayuntamiento-de-lalin,exterior_visible
"Hotel y restaurante Atrio, Cáceres",Mansilla + Tuñón,2005 - 2010,39.473045,-6.371482,1,AV964,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/hotel-y-restaurante-atrio-caceres,exterior_visible
"Fundación Helga de Alvear, Cáceres",Mansilla + Tuñón,2005,39.471905,-6.37347,1,AV965,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/fundacion-helga-de-alvear,exterior_visible
"Castillo de La Luz: un vacío oculto, Las Palmas",Nieto Sobejano Arquitectos,1999 - 2004,28.148627,-15.424886,1,AV966,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/castillo-de-la-luz-un-vacio-oculto,exterior_visible
"Museo Canario: proceso aditivo, Las Palmas",Nieto Sobejano Arquitectos,2003 - 2012,28.099369,-15.41551,1,AV967,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/museo-canario-proceso-aditivo,exterior_visible
"Museo Moritzburg: cuadros de una exposición, Halle",Nieto Sobejano Arquitectos,2004 - 2008,51.486525,11.963443,1,AV968,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/museo-moritzburg-cuadros-de-una-exposicion,exterior_visible
"Kastner & Öhler: la cubierta como generador, Graz",Nieto Sobejano Arquitectos,2005 - 2012,47.071834,15.436684,1,AV969,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/kastner-ohler-la-cubierta-como-generador,exterior_visible
"Museo San Telmo: en el límite urbano, San Sebastián ",Nieto Sobejano Arquitectos,2005 - 2011,43.325364,-1.984745,1,AV970,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/museo-san-telmo-en-el-limite-urbano,exterior_visible
Residencia de artistas Songzhuang,Xu Tiantian,,39.92869,116.657572,1,AV971,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/residencia-de-artistas-songzhuang-1,exterior_visible
Museo de Ordos,MAD Architects,2011,39.600097,109.778507,1,AV972,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/museo-de-ordos,exterior_visible
Museo de la Ruta de la Seda,Liu Kecheng,,34.24891,108.903362,1,AV973,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/museo-de-la-ruta-de-la-seda,exterior_visible
Centro de vivistantes del río Niyang,ZAO / Zhang Ke Architecture Office,,32.175978,98.145087,1,AV974,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/centro-de-vivistantes-del-rio-niyang,exterior_visible
Museo de artesanía del papel,"Li Hua, TAO | Trace Architecture Office",,25.092079,98.552365,1,AV975,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/museo-de-artesania-del-papel,exterior_visible
Tulou urbano,Urbanus,,23.150312,113.180925,1,AV976,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/tulou-urbano,exterior_visible
Campus de Xiangshan,Amateur Architecture Studio,,30.156748,120.073572,1,AV977,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/campus-de-xiangshan,exterior_visible
Centro comunitario en Yangzhou,"Zhang Lei, AZL Architects ",,32.40787,119.525428,1,AV978,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/centro-comunitario-en-yangzhou,exterior_visible
Jardín de infancia en Jiading,Atelier Deshaus ,2008 - 2010,31.353934,121.243614,1,AV979,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/jardin-de-infancia-en-jiading,exterior_visible
Hotel The Waterhouse at South Bund,Neri & Hu Design and Research Office,,31.222207,121.50129,1,AV980,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/hotel-the-waterhouse-at-south-bund,exterior_visible
"Mercado de Carandá, Braga",Eduardo Souto de Moura,1980 - 2001,41.545706,-8.416141,1,AV981,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/mercado-de-caranda,exterior_visible
"Centro Cultural Casa das Artes, Oporto",Eduardo Souto de Moura,1981 - 1991,41.156429,-8.643353,1,AV982,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/centro-cultural-casa-das-artes,exterior_visible
"Facultad de Ciencias Geológicas, Aveiro",Eduardo Souto de Moura,1989 - 1994,40.630334,-8.656632,1,AV983,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/facultad-de-ciencias-geologicas-de-aveiro,exterior_visible
"Parador de Santa María de Bouro, Amares",Eduardo Souto de Moura,1989 - 1997,41.65915,-8.270171,1,AV984,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/parador-de-santa-maria-de-bouro,exterior_visible
"Complejo de oficinas Burgo, Oporto",Eduardo Souto de Moura,1991 - 2007,41.160041,-8.64525,1,AV985,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/complejo-de-oficinas-burgo-1,exterior_visible
"Bloque de viviendas, Maia",Eduardo Souto de Moura,1997 - 2001,41.237569,-8.624783,1,AV986,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/bloque-de-viviendas-en-maia,exterior_visible
"Metro de Oporto, Oporto",Eduardo Souto de Moura,1997 - 2005,41.160609,-8.628441,1,AV987,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/metro-de-oporto,exterior_visible
"Casa do Cinema Manoel de Oliveira, Oporto",Eduardo Souto de Moura,1998 - 2003,41.15372,-8.668803,1,AV988,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/casa-do-cinema-manoel-de-oliveira,exterior_visible
"Estadio Municipal, Braga",Eduardo Souto de Moura,2000 - 2003,41.5619,-8.430447,1,AV989,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/estadio-municipal-de-braga,exterior_visible
"Edificio en la Avenida da Boavista, Oporto",Eduardo Souto de Moura,2004 - 2007,41.164825,-8.672323,1,AV990,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/edificio-en-la-avenida-da-boavista,exterior_visible
"Conjunto La Pallaresca, Santa Coloma de Gramenet",Eduardo Souto de Moura,2004 - 2011,41.45652,2.205707,1,AV991,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/conjunto-la-pallaresca,exterior_visible
"Reconversión de la fábrica Robinson, Portalegre",Eduardo Souto de Moura,2004 - 2011,39.289624,-7.425579,1,AV992,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/reconversion-de-la-fabrica-robinson,exterior_visible
"Museo Paula Rêgo, Cascais",Eduardo Souto de Moura,2005 - 2009,38.695119,-9.424082,1,AV993,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/museo-paula-rego,exterior_visible
"Edificio en el Campus Novartis, Basilea ",Eduardo Souto de Moura,2005 - 2011,47.573397,7.5821,1,AV994,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/edificio-en-el-campus-novartis,exterior_visible
"Crematorio Uitzicht, Cortrique",Eduardo Souto de Moura,2005 - 2011,50.805316,3.297309,1,AV995,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/crematorio-uitzicht,exterior_visible
"Centro Cultural Miguel Torga, Sabrosa ",Eduardo Souto de Moura,2007 - 2011,41.264445,-7.620715,1,AV996,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/centro-cultural-miguel-torga,exterior_visible
"Jardín infantil Timayui, Santa Marta ",El Equipo Mazzanti,2009 - 2012,11.233978,-74.145497,1,AV997,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/jardin-social-timayui,exterior_visible
Guardería Leimondo,Archivision Hirotani Studio,,35.3927,136.311116,1,AV998,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/guarderia-leimondo-1,exterior_visible
Guardería en Fagerborg,Reiulf Ramstad Arkitekter - RRA,,59.932778,10.729386,1,AV999,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/guarderia-en-fagerborg,exterior_visible
Escuela infantil en Terento,Feld72,,46.829394,11.777737,1,AV1000,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/escuela-infantil-en-terento,exterior_visible
Escuela infantil en Pamplona,Pereda Pérez Arquitectos,,42.804997,-1.640334,1,AV1001,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/escuela-infantil-en-pamplona,exterior_visible
Escuela infantil en el parque,"Santiago Carroquino, Ignacio Grávalos, Patrizia Di Monte",,41.659261,-0.890797,1,AV1002,AV,Arquitectura,true,https://arquitecturaviva.com/assets/img/av_imagen.webp,https://arquitecturaviva.com/obras/escuela-infantil-en-el-parque,exterior_visible
